Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,4,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,6,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,8,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,10,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,12,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,14,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,16,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,18,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,20,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,22,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,24,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,26,-235.69
